"start","end","open","close","high","low","volume"
"2019-08-27T07:00:00.0000000Z","2019-08-27T08:00:00.0000000Z",10191.84,10150.09,10216.1,10113.52,159.76498079
"2019-08-27T06:00:00.0000000Z","2019-08-27T07:00:00.0000000Z",10217.97,10198.66,10226.68,10187.01,54.21378731
"2019-08-27T05:00:00.0000000Z","2019-08-27T06:00:00.0000000Z",10151.22,10222,10248,10151.22,250.49347708
"2019-08-27T04:00:00.0000000Z","2019-08-27T05:00:00.0000000Z",10179.04,10151.22,10179.04,10144.15,80.32215459
"2019-08-27T03:00:00.0000000Z","2019-08-27T04:00:00.0000000Z",10219.27,10170.93,10224.72,10085.67,458.16610504
"2019-08-27T02:00:00.0000000Z","2019-08-27T03:00:00.0000000Z",10296.99,10228.21,10313.26,10195.83,484.05363922
"2019-08-27T01:00:00.0000000Z","2019-08-27T02:00:00.0000000Z",10333.69,10300.09,10361.19,10290.01,130.46848087
"2019-08-27T00:00:00.0000000Z","2019-08-27T01:00:00.0000000Z",10355.11,10327.99,10375.53,10299.22,70.75610989
"2019-08-26T23:00:00.0000000Z","2019-08-27T00:00:00.0000000Z",10305.56,10360.97,10397.81,10299.55,175.31500617
"2019-08-26T22:00:00.0000000Z","2019-08-26T23:00:00.0000000Z",10273.34,10296.24,10332.17,10261.63,258.33261678
"2019-08-26T21:00:00.0000000Z","2019-08-26T22:00:00.0000000Z",10261.42,10254.95,10280.71,10191.26,130.59077445
"2019-08-26T20:00:00.0000000Z","2019-08-26T21:00:00.0000000Z",10319.65,10256.63,10322.26,10167,511.16789539
"2019-08-26T19:00:00.0000000Z","2019-08-26T20:00:00.0000000Z",10285.4,10308.02,10327.63,10285.4,145.05174925
"2019-08-26T18:00:00.0000000Z","2019-08-26T19:00:00.0000000Z",10305.54,10285.4,10312.63,10270.82,119.58915857
"2019-08-26T17:00:00.0000000Z","2019-08-26T18:00:00.0000000Z",10330.56,10300.67,10336.44,10282.19,105.51149519
"2019-08-26T16:00:00.0000000Z","2019-08-26T17:00:00.0000000Z",10328.73,10330.6,10383.9,10223.62,333.35359256
"2019-08-26T15:00:00.0000000Z","2019-08-26T16:00:00.0000000Z",10324.03,10321.73,10369.31,10308.34,110.93761115
