"start","end","open","close","high","low","volume"
"2019-08-05T15:00:00.000Z","2019-08-05T15:00:00.000Z",11788.43,11772.98,11794.39,11673.54,3297.54
"2019-08-05T16:00:00.000Z","2019-08-05T16:00:00.000Z",11772.98,11875.06,11916.95,11748.94,3543.95
"2019-08-05T17:00:00.000Z","2019-08-05T17:00:00.000Z",11875.06,11794.92,11945.38,11776.08,4535.91
"2019-08-05T18:00:00.000Z","2019-08-05T18:00:00.000Z",11794.92,11817.68,11862.59,11777.69,2044.86
"2019-08-05T19:00:00.000Z","2019-08-05T19:00:00.000Z",11817.68,11756.25,11819.67,11746.47,1882.64
"2019-08-05T20:00:00.000Z","2019-08-05T20:00:00.000Z",11756.25,11726.13,11820.84,11698.98,3275.52
"2019-08-05T21:00:00.000Z","2019-08-05T21:00:00.000Z",11726.13,11736.38,11771.44,11698.65,1838.41
"2019-08-05T22:00:00.000Z","2019-08-05T22:00:00.000Z",11736.38,11794.73,11835.54,11734.39,3156.15
"2019-08-05T23:00:00.000Z","2019-08-05T23:00:00.000Z",11794.73,11807.96,11821.2,11753.21,2006.8
"2019-08-06T00:00:00.000Z","2019-08-06T00:00:00.000Z",11807.96,11756.73,11813.24,11659.02,2935.14
"2019-08-06T01:00:00.000Z","2019-08-06T01:00:00.000Z",11756.73,11667.64,11777.75,11580.73,3677.9
"2019-08-06T02:00:00.000Z","2019-08-06T02:00:00.000Z",11667.64,11655.78,11672.34,11575.64,2066.28
"2019-08-06T03:00:00.000Z","2019-08-06T03:00:00.000Z",11655.78,11672.28,11705.78,11631.18,840.72
"2019-08-06T04:00:00.000Z","2019-08-06T04:00:00.000Z",11672.28,11675.51,11678.71,11631.39,937.12
"2019-08-06T05:00:00.000Z","2019-08-06T05:00:00.000Z",11675.51,11803.91,11803.93,11672.09,1696.71
"2019-08-06T06:00:00.000Z","2019-08-06T06:00:00.000Z",11803.91,12137.72,12182.69,11795.13,9131.66
"2019-08-06T07:00:00.000Z","2019-08-06T07:00:00.000Z",12137.72,12196.78,12282.38,12136.56,5465.94
"2019-08-06T08:00:00.000Z","2019-08-06T08:00:00.000Z",12196.78,12205.35,12272.1,12193.77,1870.42
"2019-08-06T09:00:00.000Z","2019-08-06T09:00:00.000Z",12205.35,12239.43,12267.8,12205.35,1665.7
"2019-08-06T10:00:00.000Z","2019-08-06T10:00:00.000Z",12239.43,11751.74,12316.85,11643.85,10274.13
"2019-08-06T11:00:00.000Z","2019-08-06T11:00:00.000Z",11751.74,11779.89,11827.95,11675.35,3213.46
"2019-08-06T12:00:00.000Z","2019-08-06T12:00:00.000Z",11779.89,11672.83,11789.86,11545.02,4575.12
"2019-08-06T13:00:00.000Z","2019-08-06T13:00:00.000Z",11672.83,11797.43,11797.54,11635.92,3211.29
"2019-08-06T14:00:00.000Z","2019-08-06T14:00:00.000Z",11797.43,11737.33,11798.43,11681.39,1899.8
"2019-08-06T15:00:00.000Z","2019-08-06T15:00:00.000Z",11737.33,11705.54,11753.13,11680.89,2105.83
"2019-08-06T16:00:00.000Z","2019-08-06T16:00:00.000Z",11705.54,11779.62,11797.87,11682.45,1525.02
"2019-08-06T17:00:00.000Z","2019-08-06T17:00:00.000Z",11779.62,11705.23,11829.21,11701.63,2531.19
"2019-08-06T18:00:00.000Z","2019-08-06T18:00:00.000Z",11705.23,11738.78,11738.78,11698.88,1490.92
"2019-08-06T19:00:00.000Z","2019-08-06T19:00:00.000Z",11738.78,11699.83,11761.03,11589.36,3261.23
"2019-08-06T20:00:00.000Z","2019-08-06T20:00:00.000Z",11699.83,11653.49,11736.35,11609.21,1901.11
"2019-08-06T21:00:00.000Z","2019-08-06T21:00:00.000Z",11653.49,11368.43,11657.24,11312.16,6766.4
"2019-08-06T22:00:00.000Z","2019-08-06T22:00:00.000Z",11368.43,11314.03,11405.12,11224.1,4377.65
"2019-08-06T23:00:00.000Z","2019-08-06T23:00:00.000Z",11314.03,11467.1,11484.85,11284.4,3273.96
"2019-08-07T00:00:00.000Z","2019-08-07T00:00:00.000Z",11467.1,11464.39,11498.75,11393.98,2300.8
