"start","end","open","close","high","low","volume"
"2019-07-22T08:00:00.000Z","2019-07-22T08:00:00.000Z",10589.688252,10541,10608,10518,316.44762127999996
"2019-07-22T09:00:00.000Z","2019-07-22T09:00:00.000Z",10542,10441,10554,10427,629.91352863
"2019-07-22T10:00:00.000Z","2019-07-22T10:00:00.000Z",10440.538458,10473,10491,10400,447.38713425000003
"2019-07-22T11:00:00.000Z","2019-07-22T11:00:00.000Z",10474,10557,10690,10428,845.37056181
"2019-07-22T12:00:00.000Z","2019-07-22T12:00:00.000Z",10557,10515,10582,10453,437.11563151999997
"2019-07-22T13:00:00.000Z","2019-07-22T13:00:00.000Z",10520,10490,10538.79040678,10471.0303791,90.94891684999999
"2019-07-22T14:00:00.000Z","2019-07-22T14:00:00.000Z",10489.12680163,10190.05522355,10541.09605947,10095,1793.47615506
"2019-07-22T15:00:00.000Z","2019-07-22T15:00:00.000Z",10191.40154138,10222,10321.64177775,10172,802.09644452
"2019-07-22T16:00:00.000Z","2019-07-22T16:00:00.000Z",10222,10210,10280,10195,270.04465001
"2019-07-22T17:00:00.000Z","2019-07-22T17:00:00.000Z",10211,10333.82474888,10400,10160,802.5966981899999
"2019-07-22T18:00:00.000Z","2019-07-22T18:00:00.000Z",10333,10266,10338,10228,313.4577685
"2019-07-22T19:00:00.000Z","2019-07-22T19:00:00.000Z",10263,10135,10299,10052,899.1429014099999
"2019-07-22T20:00:00.000Z","2019-07-22T20:00:00.000Z",10135,10319.64769442,10368,10089,1001.0685905900002
"2019-07-22T21:00:00.000Z","2019-07-22T21:00:00.000Z",10319.542112,10269,10384,10234,286.91502244000003
"2019-07-22T22:00:00.000Z","2019-07-22T22:00:00.000Z",10269,10283.97140146,10358,10218,254.58478150000002
"2019-07-22T23:00:00.000Z","2019-07-22T23:00:00.000Z",10280,10328,10368,10280,128.29702577
"2019-07-23T00:00:00.000Z","2019-07-23T00:00:00.000Z",10330.88093683,10249.788888,10330.88093683,10189,391.71034224
"2019-07-23T01:00:00.000Z","2019-07-23T01:00:00.000Z",10249.06451017,10207,10249.06451017,10203,103.18416895000001
"2019-07-23T02:00:00.000Z","2019-07-23T02:00:00.000Z",10212,10266,10281,10196,117.10131817999999
"2019-07-23T03:00:00.000Z","2019-07-23T03:00:00.000Z",10265.84249858,10236,10291,10236,64.21730576
"2019-07-23T04:00:00.000Z","2019-07-23T04:00:00.000Z",10236.53071534,10206,10236.53071534,10171.07550675,230.92867572000003
"2019-07-23T05:00:00.000Z","2019-07-23T05:00:00.000Z",10205,10142,10227,10071,384.05222712000005
"2019-07-23T06:00:00.000Z","2019-07-23T06:00:00.000Z",10136,10026,10184,9965.2,959.46373494
"2019-07-23T07:00:00.000Z","2019-07-23T07:00:00.000Z",10025,10015,10204,9966,602.31447312
"2019-07-23T08:00:00.000Z","2019-07-23T08:00:00.000Z",10015,9943.83627246,10086,9910,609.31535699
"2019-07-23T09:00:00.000Z","2019-07-23T09:00:00.000Z",9943.8,9969.92232713,10014,9910,344.69609722000007
"2019-07-23T10:00:00.000Z","2019-07-23T10:00:00.000Z",9969.92232713,9990.8,10028.95961701,9875,414.72254395999994
